transaction_id,timestamp,day,merchant_id,merchant_category,merchant_volume_tier,customer_id,customer_tenure_days,customer_tx_count_30d,customer_avg_tx_size,customer_refund_rate,amount,payment_method,bank_name,card_bin,hour_of_day,day_of_week,is_weekend,velocity_1h,velocity_24h,velocity_7d,device_change_flag,geo_mismatch_flag,is_cross_border,3ds_used,is_fraud,is_flagged,is_false_positive,settlement_time_hours
TXN0000148,2024-01-03T06:55:00,2,M0054,Retail,mid,C00213,741,100,11338,0.0295,2858.3,upi,SBI,505717,6,2,0,0,0,0,0,1,0,0,1,1,0,35
TXN0000149,2024-01-03T22:58:00,2,M0087,Logistics,mid,C01113,181,9,1902,0.0152,11037.46,upi,Axis,591569,22,2,0,0,0,0,0,0,0,1,0,0,0,56
TXN0000150,2024-01-03T05:44:00,2,M0128,B2B,high,C01062,298,6,4793,0.2582,20181.72,card,Axis,493077,5,2,0,0,0,0,0,0,0,0,1,1,0,49
TXN0000151,2024-01-03T20:07:00,2,M0080,Logistics,low,C01451,139,19,1913,0.1121,7749.5,card,HDFC,506600,20,2,0,0,0,0,0,0,0,0,0,0,0,17
TXN0000152,2024-01-03T22:24:00,2,M0192,B2B,mid,C01253,293,20,2557,0.2042,40578.96,card,HDFC,407706,22,2,0,0,0,0,0,0,0,0,1,1,0,38
TXN0000153,2024-01-03T21:15:00,2,M0028,Retail,mid,C01125,10,1,633,0.0515,605.32,upi,Axis,502697,21,2,0,0,0,0,0,0,0,0,0,0,0,20
TXN0000154,2024-01-03T07:33:00,2,M0014,Logistics,high,C00156,171,13,6238,0.025,8615.03,wallet,Axis,444721,7,2,0,0,0,0,0,0,0,1,0,0,0,25
TXN0000155,2024-01-03T12:21:00,2,M0155,SaaS,mid,C01232,24,1,1095,0.0993,1154.99,upi,Yes,565276,12,2,0,0,0,0,1,0,0,0,0,1,0,27
TXN0000156,2024-01-03T18:33:00,2,M0126,B2B,low,C00809,22,1,606,0.0443,2583.1,upi,Axis,494718,18,2,0,0,0,0,0,0,0,0,1,1,0,17
TXN0000157,2024-01-03T06:47:00,2,M0195,Food,high,C00055,7,2,505,0.0761,450.04,upi,Canara,564201,6,2,0,0,0,0,0,0,0,0,0,0,0,47
TXN0000158,2024-01-03T22:07:00,2,M0164,Logistics,high,C00292,13,1,1840,0.0605,13616.92,card,PNB,412090,22,2,0,0,0,0,0,0,0,0,0,0,0,51
TXN0000159,2024-01-03T15:03:00,2,M0185,Food,high,C00254,18,3,1362,0.0629,918.4,netbanking,SBI,505606,15,2,0,0,0,0,0,0,0,0,0,0,1,51
TXN0000160,2024-01-03T11:49:00,2,M0160,Services,mid,C00861,1000,68,16236,0.0134,18757.57,netbanking,SBI,540316,11,2,0,0,0,0,0,0,0,0,0,0,0,52
TXN0000161,2024-01-03T10:49:00,2,M0145,SaaS,low,C00508,167,16,3990,0.0381,1124.67,card,Kotak,437038,10,2,0,0,0,0,0,0,0,0,0,0,0,48
TXN0000162,2024-01-03T23:30:00,2,M0143,Logistics,mid,C00112,205,7,1430,0.0376,5989.59,card,Axis,485400,23,2,0,0,0,0,0,0,0,0,0,0,0,35
TXN0000163,2024-01-03T16:35:00,2,M0166,SaaS,mid,C00499,239,13,3033,0.0473,4976.51,wallet,Yes,407848,16,2,0,0,0,0,0,0,0,0,0,0,0,21
TXN0000164,2024-01-03T07:42:00,2,M0103,Services,low,C01209,15,4,790,0.0451,3887.21,upi,SBI,449882,7,2,0,13,1,1,0,0,0,0,0,0,0,33
TXN0000165,2024-01-03T09:34:00,2,M0192,B2B,mid,C00246,158,9,7475,0.1369,19128.06,card,HDFC,401707,9,2,0,0,0,0,0,0,0,0,0,0,1,50
TXN0000166,2024-01-03T16:52:00,2,M0100,Retail,low,C00797,781,70,11551,0.0148,7056.05,upi,Kotak,565114,16,2,0,1,1,1,0,0,0,0,1,1,0,32
TXN0000167,2024-01-03T15:12:00,2,M0013,Logistics,high,C00928,10,3,1635,0.0628,7411.33,netbanking,Kotak,404408,15,2,0,0,0,0,0,0,0,0,1,1,0,50
TXN0000168,2024-01-03T12:08:00,2,M0072,SaaS,high,C00800,21,2,1716,0.1505,431.88,wallet,PNB,412502,12,2,0,0,0,0,0,0,0,0,0,0,0,71
TXN0000169,2024-01-03T11:33:00,2,M0154,Retail,low,C00136,918,106,18128,0.0252,15023.75,netbanking,SBI,453115,11,2,0,0,0,0,0,0,0,0,1,1,0,18
TXN0000170,2024-01-03T08:57:00,2,M0119,Retail,high,C01115,113,12,1457,0.1206,4495.36,netbanking,SBI,522612,8,2,0,0,0,0,0,0,0,0,0,0,0,34
TXN0000171,2024-01-03T20:34:00,2,M0096,Food,mid,C00248,151,17,4537,0.044,1498.87,upi,PNB,472192,20,2,0,0,0,0,0,0,0,1,0,0,0,40
TXN0000172,2024-01-03T12:06:00,2,M0052,Logistics,mid,C01396,132,14,4168,0.1527,7198.0,wallet,SBI,426827,12,2,0,0,0,0,0,0,0,1,0,0,0,71
TXN0000173,2024-01-03T19:50:00,2,M0107,SaaS,mid,C00351,767,93,8574,0.0491,5472.32,card,Yes,507066,19,2,0,0,0,0,0,0,0,1,0,0,0,60
TXN0000174,2024-01-03T14:40:00,2,M0115,Services,high,C00046,899,95,17868,0.007,10421.8,card,HDFC,495705,14,2,0,0,0,0,0,0,0,0,0,0,0,21
TXN0000175,2024-01-03T15:20:00,2,M0021,SaaS,mid,C01349,21,2,1757,0.1363,2268.02,wallet,ICICI,580026,15,2,0,0,0,0,1,0,0,0,1,1,0,58
TXN0000176,2024-01-03T10:25:00,2,M0018,SaaS,high,C01070,15,4,1722,0.1733,524.62,upi,SBI,433259,10,2,0,0,0,0,0,0,0,1,0,0,0,33
TXN0000177,2024-01-03T19:27:00,2,M0008,Retail,low,C01239,20,3,1092,0.1306,2320.72,upi,ICICI,474335,19,2,0,0,1,1,0,0,0,0,0,0,0,44
TXN0000178,2024-01-03T11:11:00,2,M0117,SaaS,low,C00073,293,17,4162,0.1695,3842.15,wallet,ICICI,560962,11,2,0,0,0,0,0,0,0,0,0,0,0,41
TXN0000179,2024-01-04T19:36:00,3,M0156,Services,mid,C01089,837,118,6807,0.0,5067.04,netbanking,HDFC,504488,19,3,0,0,0,0,0,0,0,0,0,0,0,62
TXN0000180,2024-01-04T03:57:00,3,M0060,Services,high,C00755,8,2,1515,0.1589,1333.75,card,Kotak,542021,3,3,0,0,0,0,0,0,0,0,1,1,0,66
TXN0000181,2024-01-04T08:22:00,3,M0095,Food,low,C00549,6,2,719,0.0845,579.46,card,Axis,543178,8,3,0,0,0,0,0,0,0,0,0,0,0,71
TXN0000182,2024-01-04T16:58:00,3,M0026,Retail,high,C00696,22,2,823,0.2265,1455.44,wallet,Axis,582084,16,3,0,0,0,0,0,0,0,0,0,0,0,62
TXN0000183,2024-01-04T02:41:00,3,M0175,Food,low,C00757,18,3,1376,0.032,1534.24,wallet,Kotak,468604,2,3,0,0,0,0,0,0,0,1,1,1,0,52
TXN0000184,2024-01-04T08:53:00,3,M0159,Services,low,C00245,79,14,2330,0.0808,3293.28,netbanking,Yes,453030,8,3,0,0,0,0,0,0,0,0,0,0,0,35
TXN0000185,2024-01-04T19:33:00,3,M0158,Retail,low,C00439,200,16,1597,0.205,3821.69,upi,Kotak,422842,19,3,0,0,0,0,0,0,0,0,0,0,0,41
TXN0000186,2024-01-04T14:38:00,3,M0098,Retail,mid,C01260,748,94,5318,0.0544,5971.75,card,SBI,486741,14,3,0,0,0,0,0,0,0,0,0,0,0,61
TXN0000187,2024-01-04T18:32:00,3,M0109,Services,low,C00852,87,8,7747,0.1301,2869.24,netbanking,Yes,592122,18,3,0,0,0,0,0,0,0,0,0,0,0,62
TXN0000188,2024-01-04T13:19:00,3,M0081,Logistics,high,C01459,135,16,1193,0.0681,13266.75,upi,SBI,480436,13,3,0,0,0,0,0,0,0,1,0,0,0,53
TXN0000189,2024-01-04T03:13:00,3,M0059,Logistics,mid,C00148,86,15,2092,0.0132,3952.89,wallet,SBI,530963,3,3,0,0,1,1,0,0,0,0,0,0,0,71
TXN0000190,2024-01-04T12:18:00,3,M0056,Retail,low,C00866,21,3,753,0.0237,1407.34,upi,Axis,445317,12,3,0,0,0,0,0,0,0,0,0,0,1,18
TXN0000191,2024-01-04T19:00:00,3,M0188,Logistics,mid,C00273,104,14,6033,0.1228,7335.7,wallet,Yes,406350,19,3,0,0,0,0,0,0,0,0,0,0,0,37
TXN0000192,2024-01-04T18:57:00,3,M0132,Food,mid,C01446,83,11,7007,0.0191,1787.04,upi,Yes,437341,18,3,0,0,0,0,0,0,0,0,0,0,0,61
TXN0000193,2024-01-04T09:06:00,3,M0171,Retail,low,C00928,10,3,1635,0.0628,1451.75,card,SBI,407672,9,3,0,0,1,1,0,0,0,1,0,0,1,48
TXN0000194,2024-01-04T08:06:00,3,M0145,SaaS,low,C01259,95,11,5481,0.2295,2025.24,netbanking,Axis,551415,8,3,0,0,0,0,0,0,0,0,0,0,0,32
TXN0000195,2024-01-04T17:29:00,3,M0142,Retail,mid,C00630,19,2,690,0.1924,1213.38,wallet,ICICI,447306,17,3,0,0,0,0,0,0,0,0,0,0,1,66
TXN0000196,2024-01-04T10:42:00,3,M0149,Services,low,C00898,80,7,5412,0.0121,4140.1,card,SBI,439122,10,3,0,0,0,0,0,0,0,0,0,0,0,18
TXN0000197,2024-01-04T20:35:00,3,M0034,Retail,high,C00746,139,16,2138,0.1821,1398.66,wallet,Yes,579200,20,3,0,0,0,0,1,0,0,0,0,1,0,57
TXN0000198,2024-01-04T15:25:00,3,M0095,Food,low,C01366,185,10,4878,0.1548,2890.84,card,PNB,569189,15,3,0,0,0,0,0,0,0,0,1,1,0,62
TXN0000199,2024-01-04T09:46:00,3,M0146,Food,mid,C00656,24,3,1063,0.0277,1406.69,upi,ICICI,479374,9,3,0,0,0,0,0,0,0,1,0,0,0,67
TXN0000200,2024-01-04T08:00:00,3,M0188,Logistics,mid,C01047,82,16,3732,0.0328,4145.77,card,ICICI,454328,8,3,0,0,0,0,0,0,0,0,0,0,0,71
TXN0000201,2024-01-04T07:07:00,3,M0179,Services,low,C00942,268,13,2561,0.1229,2084.76,wallet,SBI,589529,7,3,0,0,0,0,0,0,0,0,0,0,0,45
TXN0000202,2024-01-04T15:46:00,3,M0194,Retail,mid,C00896,126,19,3236,0.055,4995.53,upi,SBI,473936,15,3,0,8,0,0,0,0,0,1,0,0,0,13
TXN0000203,2024-01-04T21:55:00,3,M0142,Retail,mid,C01398,9,4,1905,0.069,1753.61,card,Yes,491743,21,3,0,0,0,0,0,1,0,0,1,1,0,16
TXN0000204,2024-01-04T10:49:00,3,M0189,SaaS,mid,C01341,25,1,695,0.0686,1585.64,netbanking,Yes,501546,10,3,0,0,0,0,0,0,0,0,0,0,1,25
TXN0000205,2024-01-04T08:14:00,3,M0006,Food,low,C00531,823,67,12489,0.0024,5863.37,wallet,Axis,434075,8,3,0,0,1,1,0,0,0,1,0,0,0,53
TXN0000206,2024-01-04T03:03:00,3,M0027,Services,high,C00701,19,4,1356,0.0281,11448.34,netbanking,ICICI,497226,3,3,0,0,0,0,0,0,0,0,0,1,0,34
TXN0000207,2024-01-04T09:30:00,3,M0095,Food,low,C00583,15,2,1989,0.0074,1270.56,upi,HDFC,454321,9,3,0,0,0,0,0,0,0,0,0,0,0,62
TXN0000208,2024-01-04T09:05:00,3,M0105,SaaS,high,C01134,289,7,5087,0.0305,1897.19,upi,Yes,584629,9,3,0,0,0,0,0,0,0,1,0,0,0,44
TXN0000209,2024-01-04T12:14:00,3,M0010,SaaS,high,C00836,932,88,5871,0.004,3315.47,upi,Axis,406498,12,3,0,0,0,0,0,0,1,0,0,0,0,34
TXN0000210,2024-01-04T17:38:00,3,M0136,Logistics,mid,C01081,245,20,7234,0.042,15435.11,wallet,SBI,515206,17,3,0,0,0,0,1,0,0,0,1,1,0,68
TXN0000211,2024-01-04T19:44:00,3,M0100,Retail,low,C00894,209,14,1372,0.0327,2327.95,netbanking,HDFC,597943,19,3,0,0,0,0,1,0,0,1,1,1,0,40
TXN0000212,2024-01-04T09:01:00,3,M0150,Retail,mid,C00994,11,4,839,0.0526,2030.5,netbanking,HDFC,482587,9,3,0,0,0,0,0,0,0,0,0,0,0,16
TXN0000213,2024-01-04T10:53:00,3,M0081,Logistics,high,C00352,777,93,22465,0.0638,18917.63,upi,PNB,500197,10,3,0,13,0,0,0,0,0,0,0,0,0,18
TXN0000214,2024-01-04T13:36:00,3,M0105,SaaS,high,C00782,940,90,5111,0.0167,2276.9,upi,Canara,403843,13,3,0,0,0,0,0,0,0,0,0,0,0,28
TXN0000215,2024-01-04T05:29:00,3,M0042,Logistics,mid,C00882,253,6,5671,0.095,6445.41,upi,Axis,496829,5,3,0,10,0,0,0,0,0,0,0,0,1,48
TXN0000216,2024-01-04T14:57:00,3,M0131,Logistics,high,C01219,19,3,1090,0.1517,15568.28,upi,ICICI,543292,14,3,0,0,0,1,0,0,0,0,0,0,0,31
TXN0000217,2024-01-04T21:56:00,3,M0136,Logistics,mid,C00283,217,9,7429,0.0668,7540.17,upi,Kotak,541582,21,3,0,8,0,0,0,0,0,0,0,0,1,42
TXN0000218,2024-01-04T08:36:00,3,M0170,Logistics,mid,C00191,237,13,5997,0.1009,15861.44,card,PNB,546719,8,3,0,0,0,0,0,0,0,1,0,0,0,58
TXN0000219,2024-01-04T15:17:00,3,M0192,B2B,mid,C00803,10,1,1321,0.1485,54021.09,upi,Canara,544663,15,3,0,0,0,0,0,1,0,1,1,1,0,30
TXN0000220,2024-01-04T17:22:00,3,M0172,Food,mid,C01415,250,20,2725,0.1037,1891.42,wallet,Kotak,559861,17,3,0,0,0,0,0,0,0,0,0,0,0,58
TXN0000221,2024-01-04T13:09:00,3,M0067,Food,mid,C01252,732,96,16370,0.0138,7775.13,netbanking,Axis,565233,13,3,0,0,0,0,1,0,0,0,1,1,0,20
TXN0000222,2024-01-04T11:44:00,3,M0000,Logistics,low,C01029,18,2,615,0.0338,11540.06,upi,PNB,405781,11,3,0,0,0,0,0,0,0,1,0,0,1,31
TXN0000223,2024-01-04T23:40:00,3,M0018,SaaS,high,C00439,200,16,1597,0.205,650.97,card,HDFC,466718,23,3,0,0,1,1,0,0,0,0,0,0,0,37
TXN0000224,2024-01-04T10:09:00,3,M0085,SaaS,mid,C01434,25,1,1438,0.0566,2355.22,upi,Canara,598077,10,3,0,0,0,0,0,0,0,0,0,0,0,71
TXN0000225,2024-01-04T09:34:00,3,M0191,Logistics,high,C00133,8,1,1855,0.0839,11618.44,netbanking,ICICI,516090,9,3,0,0,0,0,0,0,0,0,0,0,1,18
TXN0000226,2024-01-04T15:16:00,3,M0057,Food,high,C00668,824,82,12652,0.0095,31992.91,wallet,Kotak,532834,15,3,0,0,0,0,0,0,0,0,1,1,0,69
TXN0000227,2024-01-04T10:42:00,3,M0023,Services,low,C00670,6,4,1295,0.065,1919.19,wallet,Yes,464591,10,3,0,0,0,0,0,1,0,0,1,1,0,56
TXN0000228,2024-01-04T12:46:00,3,M0011,Food,low,C00719,167,19,7043,0.1785,1839.02,card,ICICI,534917,12,3,0,0,0,0,0,0,0,0,0,0,0,50
TXN0000229,2024-01-04T15:41:00,3,M0014,Logistics,high,C00776,14,4,962,0.1036,7856.77,netbanking,PNB,513073,15,3,0,0,0,0,0,0,0,1,0,0,0,62
TXN0000230,2024-01-04T20:31:00,3,M0111,Logistics,low,C00536,12,4,1407,0.0616,15682.66,upi,PNB,434303,20,3,0,0,0,0,0,0,0,0,0,0,0,28
TXN0000231,2024-01-04T17:03:00,3,M0103,Services,low,C00780,270,19,3194,0.1202,1913.74,upi,SBI,439886,17,3,0,0,0,0,0,0,0,0,0,0,0,63
TXN0000232,2024-01-04T16:19:00,3,M0115,Services,high,C00876,132,11,2499,0.2469,7498.42,netbanking,PNB,415720,16,3,0,11,0,0,0,0,1,0,0,0,0,46
TXN0000233,2024-01-04T11:45:00,3,M0003,SaaS,low,C00221,849,90,21922,0.0167,10952.39,netbanking,Canara,435365,11,3,0,0,0,0,0,0,0,0,0,0,0,28
TXN0000234,2024-01-04T09:48:00,3,M0042,Logistics,mid,C01307,948,86,13577,0.0086,5387.66,card,Yes,469396,9,3,0,0,0,0,0,0,0,1,0,0,0,20
TXN0000235,2024-01-04T13:56:00,3,M0031,Food,mid,C01375,827,66,13174,0.001,8862.98,wallet,Yes,593925,13,3,0,0,0,0,0,0,0,1,0,0,0,68
TXN0000236,2024-01-04T21:28:00,3,M0019,Services,mid,C00228,23,2,1481,0.0503,1572.91,wallet,Axis,463673,21,3,0,0,0,0,0,0,0,0,0,0,0,55
TXN0000237,2024-01-04T20:35:00,3,M0190,Services,low,C00340,144,11,7606,0.0222,5490.17,wallet,Axis,410932,20,3,0,0,0,0,0,0,0,0,0,0,0,24
TXN0000238,2024-01-04T09:46:00,3,M0008,Retail,low,C00791,123,13,7424,0.2396,8523.01,wallet,Canara,524300,9,3,0,7,0,0,0,0,0,0,0,0,0,16
TXN0000239,2024-01-04T11:16:00,3,M0108,Food,high,C00707,138,10,6761,0.0794,1757.19,upi,HDFC,568240,11,3,0,0,0,0,0,0,0,0,0,0,0,63
TXN0000240,2024-01-04T07:34:00,3,M0185,Food,high,C01371,76,11,7758,0.0835,2547.8,card,HDFC,480235,7,3,0,0,0,0,0,0,0,0,0,0,0,49
TXN0000241,2024-01-04T19:43:00,3,M0179,Services,low,C00272,20,3,1722,0.0965,3848.74,netbanking,SBI,453407,19,3,0,0,0,0,0,0,0,0,0,0,1,49
TXN0000242,2024-01-04T18:09:00,3,M0115,Services,high,C00333,64,17,7405,0.1213,5612.96,upi,Axis,443983,18,3,0,0,0,0,0,0,0,1,0,0,0,19
TXN0000243,2024-01-04T07:58:00,3,M0003,SaaS,low,C00379,9,2,1731,0.1003,1190.98,upi,Kotak,449637,7,3,0,0,0,0,0,1,0,0,1,1,0,30
TXN0000244,2024-01-04T21:41:00,3,M0015,Services,low,C01483,8,4,533,0.0062,1095.96,card,Axis,482539,21,3,0,0,0,0,0,0,0,0,0,0,0,49
TXN0000245,2024-01-04T01:53:00,3,M0080,Logistics,low,C01385,233,17,3459,0.019,2351.27,wallet,Canara,419538,1,3,0,0,0,0,0,0,0,0,1,1,0,14
TXN0000246,2024-01-04T01:41:00,3,M0111,Logistics,low,C00886,7,2,1128,0.0251,7382.25,wallet,Yes,426364,1,3,0,0,0,0,0,0,0,0,0,1,1,70
TXN0000247,2024-01-04T13:00:00,3,M0151,Food,low,C00550,194,13,1402,0.0991,1867.75,wallet,SBI,501820,13,3,0,0,0,0,0,0,0,0,0,0,0,45
TXN0000248,2024-01-04T20:36:00,3,M0059,Logistics,mid,C01105,6,2,864,0.0973,6799.32,wallet,SBI,495163,20,3,0,0,0,0,0,0,0,1,1,1,0,41
TXN0000249,2024-01-04T02:05:00,3,M0096,Food,mid,C00047,8,2,892,0.0391,1097.82,upi,Kotak,420620,2,3,0,0,0,0,0,0,0,1,0,0,1,72
TXN0000250,2024-01-04T13:07:00,3,M0146,Food,mid,C00754,16,4,1368,0.0617,1712.96,card,Kotak,424091,13,3,0,0,0,0,0,0,0,0,0,0,1,72
TXN0000251,2024-01-04T15:30:00,3,M0035,SaaS,mid,C00892,96,16,5427,0.0698,2485.99,card,ICICI,545110,15,3,0,0,0,0,0,0,0,1,0,0,0,43
TXN0000252,2024-01-04T00:36:00,3,M0011,Food,low,C00653,167,16,7539,0.0503,3642.46,netbanking,PNB,472118,0,3,0,6,0,0,0,0,0,0,0,0,0,25
TXN0000253,2024-01-04T08:10:00,3,M0034,Retail,high,C00570,877,51,14248,0.0283,16448.71,card,SBI,580577,8,3,0,13,0,0,0,0,0,0,0,0,0,17
TXN0000254,2024-01-04T18:00:00,3,M0034,Retail,high,C00859,229,9,5706,0.017,7721.75,upi,ICICI,550565,18,3,0,0,0,0,1,0,0,1,1,1,0,23
TXN0000255,2024-01-04T18:02:00,3,M0118,Retail,mid,C00223,948,113,4536,0.0514,2522.63,netbanking,HDFC,401206,18,3,0,7,0,0,0,0,0,1,0,0,0,56
TXN0000256,2024-01-04T10:45:00,3,M0167,SaaS,low,C00177,65,7,4221,0.1108,6744.18,wallet,Yes,434473,10,3,0,0,0,0,0,0,0,1,0,0,0,42
TXN0000257,2024-01-04T22:50:00,3,M0196,Retail,low,C00236,165,9,7902,0.1522,3726.41,upi,Kotak,487107,22,3,0,0,0,0,0,0,0,0,0,0,0,47
TXN0000258,2024-01-04T05:57:00,3,M0169,Food,low,C01250,832,75,11273,0.0124,4402.53,card,PNB,538920,5,3,0,0,0,0,0,0,0,0,0,0,0,46
TXN0000259,2024-01-04T14:14:00,3,M0111,Logistics,low,C00079,234,12,5076,0.0979,15858.21,netbanking,PNB,436149,14,3,0,0,0,0,0,0,0,0,0,0,0,15
TXN0000260,2024-01-04T10:05:00,3,M0114,Logistics,mid,C00909,174,15,1042,0.0534,6573.64,upi,HDFC,529337,10,3,0,0,0,0,0,0,0,0,0,0,0,13
TXN0000261,2024-01-04T22:06:00,3,M0170,Logistics,mid,C01228,179,16,4503,0.0867,5711.75,wallet,HDFC,580024,22,3,0,0,0,0,0,0,0,1,0,0,0,13
TXN0000262,2024-01-04T10:58:00,3,M0103,Services,low,C01468,266,20,7538,0.0121,25862.38,netbanking,Yes,415603,10,3,0,0,1,1,0,0,1,0,1,1,0,60
TXN0000263,2024-01-04T08:56:00,3,M0179,Services,low,C00103,278,11,4523,0.0905,1407.7,wallet,ICICI,516114,8,3,0,0,0,0,0,0,0,0,0,0,0,41
TXN0000264,2024-01-04T18:43:00,3,M0152,Retail,high,C01127,140,17,6944,0.0594,2303.88,netbanking,Axis,479708,18,3,0,1,0,0,0,0,0,1,1,1,0,56
TXN0000265,2024-01-04T21:56:00,3,M0148,SaaS,mid,C00242,10,1,1523,0.2298,621.09,upi,Axis,571426,21,3,0,0,0,0,1,0,0,0,1,1,0,69
TXN0000266,2024-01-04T09:23:00,3,M0044,Logistics,low,C01117,9,1,1001,0.0185,4373.73,wallet,HDFC,568853,9,3,0,0,0,0,0,0,1,0,1,1,0,72
TXN0000267,2024-01-04T12:16:00,3,M0140,Logistics,high,C00120,246,9,2935,0.0355,4383.87,card,Kotak,480414,12,3,0,0,0,0,0,1,0,0,1,1,0,35
TXN0000268,2024-01-04T08:20:00,3,M0057,Food,high,C00042,186,15,2489,0.1032,714.61,netbanking,Kotak,434080,8,3,0,0,0,0,0,1,0,1,1,1,0,18
TXN0000269,2024-01-04T15:42:00,3,M0117,SaaS,low,C01100,9,4,1652,0.2786,779.45,upi,PNB,577410,15,3,0,0,0,0,0,0,0,1,0,0,1,52
TXN0000270,2024-01-04T09:00:00,3,M0195,Food,high,C01107,127,7,7462,0.0038,4556.29,wallet,Yes,597718,9,3,0,0,0,0,0,0,0,0,0,0,0,62
TXN0000271,2024-01-04T08:10:00,3,M0139,Logistics,low,C00923,237,15,7979,0.1001,7558.66,upi,SBI,519950,8,3,0,0,0,0,0,0,0,0,0,0,0,16
TXN0000272,2024-01-05T18:00:00,4,M0118,Retail,mid,C00948,163,14,3671,0.0629,4860.43,upi,Canara,589474,18,4,0,0,0,0,0,0,1,0,0,0,0,18
TXN0000273,2024-01-05T09:23:00,4,M0111,Logistics,low,C00217,967,119,16897,0.0128,28064.52,wallet,HDFC,585815,9,4,0,0,0,0,0,0,0,0,0,0,0,33
TXN0000274,2024-01-05T15:13:00,4,M0060,Services,high,C00980,292,12,7565,0.1281,6675.52,netbanking,HDFC,572322,15,4,0,0,0,1,0,0,0,0,0,0,0,22
TXN0000275,2024-01-05T14:40:00,4,M0184,Logistics,high,C00976,5,1,1132,0.0574,9249.39,card,ICICI,417311,14,4,0,0,0,0,0,0,0,0,0,0,0,35
TXN0000276,2024-01-05T16:47:00,4,M0147,SaaS,mid,C01233,239,11,5229,0.0346,6637.31,card,SBI,587941,16,4,0,0,0,0,1,0,0,0,1,1,0,71
TXN0000277,2024-01-05T17:02:00,4,M0032,Food,low,C01424,95,7,5911,0.177,5596.13,upi,Yes,587497,17,4,0,0,0,0,0,0,0,1,0,0,0,65
TXN0000278,2024-01-05T14:39:00,4,M0112,Logistics,mid,C00935,186,20,3198,0.089,8491.78,upi,Canara,478259,14,4,0,0,0,0,0,0,0,0,0,0,0,67
TXN0000279,2024-01-05T07:50:00,4,M0040,SaaS,mid,C01192,732,56,11509,0.0446,10975.6,wallet,SBI,439540,7,4,0,0,0,0,0,1,0,0,1,1,0,24
TXN0000280,2024-01-05T11:35:00,4,M0030,B2B,high,C00859,229,9,5706,0.017,24674.31,card,ICICI,549508,11,4,0,9,1,1,0,0,0,0,0,0,0,35
TXN0000281,2024-01-05T18:19:00,4,M0015,Services,low,C00620,957,114,3817,0.0332,5338.64,upi,Kotak,569665,18,4,0,0,0,1,0,0,0,1,0,0,0,24
TXN0000282,2024-01-05T19:05:00,4,M0033,Logistics,low,C00345,5,4,1662,0.0094,6763.39,netbanking,SBI,426584,19,4,0,0,0,0,0,0,0,0,0,0,0,52
TXN0000283,2024-01-05T06:39:00,4,M0010,SaaS,high,C01093,201,11,7691,0.0981,6059.62,card,Yes,462763,6,4,0,0,0,0,0,0,0,0,0,0,0,30
TXN0000284,2024-01-05T11:15:00,4,M0117,SaaS,low,C00382,183,7,3754,0.1617,8234.28,wallet,PNB,407337,11,4,0,0,0,0,0,0,0,0,0,0,0,35
TXN0000285,2024-01-05T16:31:00,4,M0119,Retail,high,C01490,5,4,570,0.0627,1066.98,card,Yes,462895,16,4,0,0,0,0,0,0,0,0,0,0,0,66
TXN0000286,2024-01-05T18:24:00,4,M0069,SaaS,high,C00804,23,1,528,0.1041,562.53,upi,Yes,562090,18,4,0,0,0,0,1,0,0,0,1,1,0,17
TXN0000287,2024-01-05T10:23:00,4,M0087,Logistics,mid,C00379,9,2,1731,0.1003,16240.71,netbanking,ICICI,469650,10,4,0,0,0,1,0,0,0,1,0,0,1,64
TXN0000288,2024-01-05T09:57:00,4,M0073,SaaS,high,C00107,756,86,22674,0.0092,17322.53,wallet,Axis,427328,9,4,0,0,0,0,0,0,0,0,0,0,0,13
TXN0000289,2024-01-05T13:33:00,4,M0007,Food,mid,C01093,201,11,7691,0.0981,7409.68,card,Axis,495092,13,4,0,0,1,1,0,0,0,0,0,0,0,59
TXN0000290,2024-01-05T12:17:00,4,M0045,Food,high,C00886,7,2,1128,0.0251,2167.13,upi,PNB,489505,12,4,0,0,0,1,0,0,0,0,0,0,0,26
TXN0000291,2024-01-05T11:20:00,4,M0113,Services,high,C00947,734,113,24589,0.037,12524.64,netbanking,SBI,515167,11,4,0,0,0,0,0,0,0,1,1,1,0,71
TXN0000292,2024-01-05T04:01:00,4,M0094,SaaS,high,C00666,124,11,1278,0.1892,1941.3,wallet,HDFC,558391,4,4,0,0,0,0,0,0,0,0,0,0,0,56
TXN0000293,2024-01-05T15:05:00,4,M0031,Food,mid,C00445,21,1,696,0.0372,1329.3,upi,SBI,550893,15,4,0,0,0,0,0,0,0,0,0,0,1,62
TXN0000294,2024-01-05T15:52:00,4,M0063,SaaS,high,C00704,116,9,5699,0.0142,1871.47,card,SBI,400373,15,4,0,0,0,0,0,0,0,0,0,0,0,56
TXN0000295,2024-01-05T09:27:00,4,M0177,Food,low,C00454,11,3,933,0.0749,1260.24,wallet,ICICI,532557,9,4,0,0,0,0,0,0,0,0,0,0,0,24
TXN0000296,2024-01-05T08:06:00,4,M0097,Services,low,C00079,234,12,5076,0.0979,1903.34,wallet,PNB,585454,8,4,0,0,1,1,0,0,0,0,0,0,0,28
TXN0000297,2024-01-05T18:08:00,4,M0199,SaaS,mid,C00824,11,2,1295,0.1478,1207.26,upi,Kotak,466520,18,4,0,0,0,0,0,0,0,0,0,0,1,54
